"fight_id","event_name","fight_date","weight_class","title_bout","winner","win_method","f1_fighter_id","f1_name","f1_height","f1_weight","f1_reach","f1_stance","f1_dob","f1_wins","f1_losses","f1_draws","f1_slpm","f1_str_acc","f1_sapm","f1_str_def","f1_td_avg","f1_td_acc","f1_td_def","f1_sub_avg","f2_fighter_id","f2_name","f2_height","f2_weight","f2_reach","f2_stance","f2_dob","f2_wins","f2_losses","f2_draws","f2_slpm","f2_str_acc","f2_sapm","f2_str_def","f2_td_avg","f2_td_acc","f2_td_def","f2_sub_avg"
57,"UFC 7: The Brawl in Buffalo","1995-09-08","Open Weight Bout",False,"Remco Pardoel","Submission",3008,"Remco Pardoel",75,260,0,"Southpaw","1969-05-23","2","1","0","0.85603112840466926070","0.84615384615384615385","0.15564202334630350195","0.60000000000000000000","2.33463035019455252925","1.00000000000000000000","0.50000000000000000000","1.16731517509727626455",3019,"Ryan Parker",75,235,0,"Southpaw","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,"UFC 7: The Brawl in Buffalo","1995-09-08","Open Weight Bout",False,"Marco Ruas","Submission",836,"Larry Cureton",74,240,0,"Orthodox","1900-01-01","0","1","0","0.34285714285714285322","0.50000000000000000000","1.3714285714285714","0.00000000000000000000","0.00000000000000000000",NULL,"0.00000000000000000000","0.00000000000000000000",3434,"Marco Ruas",73,210,0,"Orthodox","1961-01-23","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,"UFC 7: The Brawl in Buffalo","1995-09-08","Open Weight Bout",False,"Paul Varelans","Submission",1549,"Mark Hall",72,190,0,"Orthodox","1961-01-26","1","0","0","0.59405940594059407117","0.25000000000000000000","2.3762376237623763","0.20000000000000000000","0.00000000000000000000",NULL,"0.50000000000000000000","0.00000000000000000000",4141,"Paul Varelans",80,300,0,"Orthodox","1969-09-17","2","1","0","3.2500000000000001","0.46428571428571428571","5.7500000000000001","0.58928571428571428571","3.75000000000000009375","1.00000000000000000000","0.50000000000000000000","0.00000000000000000000"
60,"UFC 7: The Brawl in Buffalo","1995-09-08","Open Weight Bout",False,"Marco Ruas","Submission",3008,"Remco Pardoel",75,260,0,"Southpaw","1969-05-23","3","1","0","0.69037656903765690521","0.84615384615384615385","0.12552301255230125549","0.60000000000000000000","2.82426778242677824860","1.00000000000000000000","0.50000000000000000000","1.88284518828451883235",3434,"Marco Ruas",73,210,0,"Orthodox","1961-01-23","1","0","0","0.29556650246305419010","1.00000000000000000000","1.7733990147783251","0.14285714285714285714","4.43349753694581285150","1.00000000000000000000",NULL,"13.30049261083743855465"
61,"UFC 7: The Brawl in Buffalo","1995-09-08","UFC Superfight Championship Bout",True,"Draw","Other",3644,"Ken Shamrock",73,205,72,"Orthodox","1964-02-11","3","0","1","1.1102544333076330","0.60000000000000000000","0.41634541249036237407","0.52631578947368421053","2.08172706245181187035","0.60000000000000000000","1.00000000000000000000","2.08172706245181187035",3947,"Oleg Taktarov",72,210,0,"Orthodox","1967-08-26","4","1","0","0.15635179153094462561","0.33333333333333333333","1.28990228013029316129","0.59259259259259259259","0.00000000000000000000","0.00000000000000000000","0.33333333333333333333","4.10423452768729642230"
62,"UFC 7: The Brawl in Buffalo","1995-09-08","UFC 7 Tournament Title Bout",True,"Marco Ruas","KO/TKO",3434,"Marco Ruas",73,210,0,"Orthodox","1961-01-23","2","0","0","0.31578947368421052698","0.62500000000000000000","0.50526315789473684317","0.27272727272727272727","0.94736842105263158100","1.00000000000000000000","0.00000000000000000000","4.73684210526315790470",4141,"Paul Varelans",80,300,0,"Orthodox","1969-09-17","3","1","0","2.9900332225913622","0.48387096774193548387","4.9833887043189369","0.57627118644067796610","5.98006644518272433190","1.00000000000000000000","0.50000000000000000000","5.98006644518272433190"
63,"UFC - Ultimate Ultimate '95","1995-12-16","Open Weight Bout",False,"Joe Charles","Submission",352,"Scott Bessac",76,245,0,"NaN","1965-10-05","1","0","0","1.93548387096774193547","0.20000000000000000000","3.87096774193548387094","0.33333333333333333333","0.00000000000000000000",NULL,NULL,"58.06451612903225806410",663,"Joe Charles",73,260,0,"Southpaw","1900-01-01","1","1","0","0.61224489795918368596","1.00000000000000000000","1.2244897959183674","0.50000000000000000000","0.00000000000000000000",NULL,"0.00000000000000000000","0.00000000000000000000"
64,"UFC - Ultimate Ultimate '95","1995-12-16","Open Weight Bout",False,"Mark Hall","Submission",1549,"Mark Hall",72,190,0,"Orthodox","1961-01-26","1","1","0","1.1111111111111111","0.42857142857142857143","2.2222222222222222","0.25000000000000000000","0.00000000000000000000",NULL,"0.33333333333333333333","0.00000000000000000000",1847,"Trent Jenkins",74,185,0,"NaN","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,"UFC - Ultimate Ultimate '95","1995-12-16","Open Weight Bout",False,"David Abbott","Submission",5,"David Abbott",72,265,0,"Switch","1965-04-26","2","1","0","1.90317195325542571269","0.48717948717948717949","0.25041736227045075167","0.58333333333333333333","2.25375626043405676500","0.75000000000000000000","1.00000000000000000000","0.75125208681135225495",1852,"Steve Jennum",70,215,0,"Orthodox","1963-09-23","2","0","0","3.0481283422459893","0.37254901960784313725","0.48128342245989305070","0.70000000000000000000","7.21925133689839576050","0.75000000000000000000",NULL,"2.40641711229946525350"
66,"UFC - Ultimate Ultimate '95","1995-12-16","Open Weight Bout",False,"Dan Severn","Submission",3635,"Dan Severn",74,250,0,"Southpaw","1958-06-08","5","2","0","0.64044943820224719101","0.57575757575757575758","0.47191011235955056180","0.48148148148148148148","3.53932584269662921350","0.63636363636363636364","1.00000000000000000000","2.02247191011235955055",4141,"Paul Varelans",80,300,0,"Orthodox","1969-09-17","3","2","0","1.3661202185792350","0.40983606557377049180","3.1693989071038252","0.50847457627118644068","1.63934426229508197615","1.00000000000000000000","0.50000000000000000000","2.45901639344262296430"
67,"UFC - Ultimate Ultimate '95","1995-12-16","Open Weight Bout",False,"Marco Ruas","Submission",1538,"Keith Hackney",71,200,0,"Sideways","1958-04-15","2","1","0","4.4878048780487805","0.59740259740259740260","1.1707317073170732","0.57142857142857142857","0.00000000000000000000",NULL,"0.75000000000000000000","1.46341463414634147765",3434,"Marco Ruas",73,210,0,"Orthodox","1961-01-23","3","0","0","1.3050944476244991","0.56716417910447761194","0.61820263308528906839","0.56097560975609756098","0.51516886090440755700","1.00000000000000000000","0.00000000000000000000","2.57584430452203778500"
68,"UFC - Ultimate Ultimate '95","1995-12-16","Open Weight Bout",False,"Oleg Taktarov","Submission",327,"Dave Beneteau",74,250,0,"Orthodox","1900-01-01","2","2","0","4.14322250639386187139","0.52941176470588235294","0.30690537084398976825","0.60000000000000000000","6.90537084398976978570","1.00000000000000000000","0.50000000000000000000","0.00000000000000000000",3947,"Oleg Taktarov",72,210,0,"Orthodox","1967-08-26","4","1","1","0.23821339950372208460","0.23529411764705882353","1.84615384615384615568","0.55395683453237410072","0.00000000000000000000","0.00000000000000000000","0.28571428571428571429","3.12655086848635236045"
69,"UFC - Ultimate Ultimate '95","1995-12-16","Open Weight Bout",False,"Dan Severn","Decision - Unanimous",5,"David Abbott",72,265,0,"Switch","1965-04-26","3","1","0","1.83962264150943396805","0.49367088607594936709","0.23584905660377358565","0.61538461538461538462","2.83018867924528302780","0.80000000000000000000","1.00000000000000000000","1.41509433962264151390",3635,"Dan Severn",74,250,0,"Southpaw","1958-06-08","6","2","0","0.61922868006518196565","0.57575757575757575758","0.48886474741988049920","0.46428571428571428571","3.91091797935904399365","0.66666666666666666667","1.00000000000000000000","2.93318848451928299520"
70,"UFC - Ultimate Ultimate '95","1995-12-16","Open Weight Bout",False,"Oleg Taktarov","Decision - Unanimous",3434,"Marco Ruas",73,210,0,"Orthodox","1961-01-23","4","0","0","1.4165792235047219","0.58441558441558441558","0.59811122770199370535","0.57777777777777777778","0.94438614900314795580","0.66666666666666666667","0.00000000000000000000","2.83315844700944386740",3947,"Oleg Taktarov",72,210,0,"Orthodox","1967-08-26","5","1","1","0.22966507177033492845","0.22857142857142857143","1.83732057416267942760","0.55555555555555555556","0.00000000000000000000","0.00000000000000000000","0.28571428571428571429","3.87559808612440191765"
71,"UFC - Ultimate Ultimate '95","1995-12-16","Ultimate Ultimate '95 Tournament Title Bout",True,"Dan Severn","Decision - Unanimous",3635,"Dan Severn",74,250,0,"Southpaw","1958-06-08","7","2","0","1.56110920917494008794","0.77551020408163265306","0.36973639164669633662","0.47058823529411764706","2.77302293735022252465","0.64285714285714285714","1.00000000000000000000","1.84868195823348168315",3947,"Oleg Taktarov",72,210,0,"Orthodox","1967-08-26","6","1","1","0.26498422712933753960","0.20588235294117647059","1.47634069400630914920","0.60406091370558375635","0.00000000000000000000","0.00000000000000000000","0.28571428571428571429","2.83911671924290221000"
72,"UFC 8: David vs Goliath","1996-02-16","Open Weight Bout",False,"Sam Adkins","KO/TKO",22,"Sam Adkins",75,225,0,"Orthodox","1965-04-26","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2597,"Keith Mielke",68,185,0,"NaN","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,"UFC 8: David vs Goliath","1996-02-16","Open Weight Bout",False,"Don Frye","KO/TKO",1286,"Don Frye",73,219,0,"Orthodox","1965-11-23","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3232,"Thomas Ramirez",73,410,0,"Sideways","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,"UFC 8: David vs Goliath","1996-02-16","Open Weight Bout",False,"Paul Varelans","Decision - Unanimous",2700,"Joe Moreira",71,195,0,"Southpaw","1961-07-03","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4141,"Paul Varelans",80,300,0,"Orthodox","1969-09-17","3","3","0","1.3459879206212252","0.41935483870967741935","3.0025884383088870","0.50847457627118644068","1.55306298533218292160","1.00000000000000000000","0.33333333333333333333","2.32959447799827438255"
75,"UFC 8: David vs Goliath","1996-02-16","Open Weight Bout",False,"Jerry Bohlander","Submission",398,"Jerry Bohlander",71,199,0,"Orthodox","1974-02-12","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1195,"Scott Ferrozzo",71,323,0,"Orthodox","1965-04-26","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,"UFC 8: David vs Goliath","1996-02-16","Open Weight Bout",False,"Gary Goodridge","KO/TKO",1438,"Gary Goodridge",75,249,0,"Orthodox","1966-01-17","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1655,"Paul Herrera",70,185,0,"Orthodox","1964-02-21","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,"UFC 8: David vs Goliath","1996-02-16","Open Weight Bout",False,"Don Frye","TKO - Doctor's Stoppage",22,"Sam Adkins",75,225,0,"Orthodox","1965-04-26","1","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1286,"Don Frye",73,219,0,"Orthodox","1965-11-23","1","0","0","22.50000000000000000056","0.75000000000000000000","7.50000000000000000019","0.50000000000000000000","0.00000000000000000000",NULL,NULL,"0.00000000000000000000"
78,"UFC 8: David vs Goliath","1996-02-16","Open Weight Bout",False,"Gary Goodridge","KO/TKO",398,"Jerry Bohlander",71,199,0,"Orthodox","1974-02-12","1","0","0","0.77348066298342541436","0.77777777777777777778","0.99447513812154696133","0.25000000000000000000","0.00000000000000000000",NULL,"0.50000000000000000000","1.65745856353591160220",1438,"Gary Goodridge",75,249,0,"Orthodox","1966-01-17","1","0","0","36.92307692307692307636","1.00000000000000000000","0.00000000000000000000",NULL,"69.23076923076923076810","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000"
79,"UFC 8: David vs Goliath","1996-02-16","UFC Superfight Championship Bout",True,"Ken Shamrock","Submission",2224,"Kimo Leopoldo",75,235,0,"Orthodox","1968-01-05","0","1","0","1.2857142857142857","0.66666666666666666667","0.42857142857142856837","0.66666666666666666667","3.21428571428571426270","1.00000000000000000000","1.00000000000000000000","0.00000000000000000000",3644,"Ken Shamrock",73,205,72,"Orthodox","1964-02-11","3","0","2","1.7895329206527856","0.54081632653061224490","0.43894203714124929607","0.68292682926829268293","2.02588632526730444340","0.66666666666666666667","1.00000000000000000000","2.02588632526730444340"
80,"UFC 8: David vs Goliath","1996-02-16","UFC 8 Tournament Title Bout",True,"Don Frye","KO/TKO",1286,"Don Frye",73,219,0,"Orthodox","1965-11-23","2","0","0","8.57142857142857142860","0.61538461538461538462","1.07142857142857142858","0.80000000000000000000","16.07142857142857142870","1.00000000000000000000",NULL,"0.00000000000000000000",1438,"Gary Goodridge",75,249,0,"Orthodox","1966-01-17","2","0","0","1.91860465116279068652","0.78571428571428571429","0.17441860465116278968","0.87500000000000000000","5.23255813953488369055","1.00000000000000000000","1.00000000000000000000","2.61627906976744184520"
81,"UFC 9: Motor City Madness","1996-05-17","Open Weight Bout",False,"Steve Nelmark","TKO - Doctor's Stoppage",431,"Tai Bowden",71,230,0,"NaN","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2818,"Steve Nelmark",72,240,0,"Orthodox","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,"UFC 9: Motor City Madness","1996-05-17","Open Weight Bout",False,"Cal Worsham","KO/TKO",1265,"Zane Frazier",77,250,0,"Orthodox","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4343,"Cal Worsham",71,230,0,"Orthodox","1963-06-11","0","1","0","8.7096774193548390","0.27272727272727272727","7.7419354838709680","0.63636363636363636364","0.00000000000000000000","0.00000000000000000000",NULL,"0.00000000000000000000"
83,"UFC 9: Motor City Madness","1996-05-17","Open Weight Bout",False,"Rafael Carino","KO/TKO",135,"Matt Andersen",74,230,0,"Southpaw","1971-05-29","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,603,"Rafael Carino",80,245,0,"Orthodox","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,"UFC 9: Motor City Madness","1996-05-17","Open Weight Bout",False,"Mark Schultz","TKO - Doctor's Stoppage",1438,"Gary Goodridge",75,249,0,"Orthodox","1966-01-17","2","1","0","1.63179916317991631799","0.65000000000000000000","1.63179916317991631799","0.55172413793103448276","5.64853556485355648535","0.60000000000000000000","1.00000000000000000000","1.88284518828451882845",3598,"Mark Schultz",69,200,0,"Orthodox","1960-10-26","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,"UFC 9: Motor City Madness","1996-05-17","Open Weight Bout",False,"Mark Hall","TKO - Doctor's Stoppage",1549,"Mark Hall",72,190,0,"Orthodox","1961-01-26","2","1","0","1.1111111111111111","0.42857142857142857143","2.2222222222222222","0.25000000000000000000","0.00000000000000000000",NULL,"0.33333333333333333333","0.00000000000000000000",2046,"Koji Kitao",79,350,0,"Southpaw","1963-10-12","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,"UFC 9: Motor City Madness","1996-05-17","Open Weight Bout",False,"Don Frye","KO/TKO",368,"Amaury Bitetti",69,185,0,"Orthodox","1969-04-14","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1286,"Don Frye",73,219,0,"Orthodox","1965-11-23","3","0","0","6.31578947368421059280","0.58823529411764705882","0.94736842105263158892","0.72727272727272727273","4.73684210526315794460","1.00000000000000000000","0.66666666666666666667","0.00000000000000000000"
87,"UFC 9: Motor City Madness","1996-05-17","UFC Superfight Championship Bout",True,"Dan Severn","Decision - Split",3635,"Dan Severn",74,250,0,"Southpaw","1958-06-08","8","2","0","1.76418700382240517391","0.56497175141242937853","0.45868862099382534522","0.58730158730158730159","2.38165245516024698475","0.64285714285714285714","1.00000000000000000000","1.58776830344016465645",3644,"Ken Shamrock",73,205,72,"Orthodox","1964-02-11","4","0","2","1.5580597746202842","0.53535353535353535354","0.49975502204801567810","0.63043478260869565217","2.20480156785889269750","0.71428571428571428571","1.00000000000000000000","2.64576188143067123700"
88,"UFC 10: The Tournament","1996-07-12","Open Weight Bout",False,"Geza Kalman","KO/TKO",348,"Dieusel Berto",69,200,0,"NaN","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1949,"Geza Kalman",73,200,0,"NaN","1900-01-01","0","1","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,"UFC 10: The Tournament","1996-07-12","Open Weight Bout",False,"Sam Adkins","Decision - Unanimous",22,"Sam Adkins",75,225,0,"Orthodox","1965-04-26","1","1","0","0.00000000000000000000","0.00000000000000000000","6.25000000000000000000","0.44444444444444444444","0.00000000000000000000",NULL,"0.00000000000000000000","0.00000000000000000000",2636,"Felix Lee Mitchell",0,0,0,"Orthodox","1900-01-01","0","1","0","0.65693430656934306090","1.00000000000000000000","0.87591240875912408120","0.00000000000000000000","0.00000000000000000000",NULL,"0.50000000000000000000","0.00000000000000000000"
90,"UFC 10: The Tournament","1996-07-12","Open Weight Bout",False,"Don Frye","KO/TKO",1286,"Don Frye",73,219,0,"Orthodox","1965-11-23","4","0","0","5.21052631578947369792","0.70967741935483870968","0.39473684210526315893","0.68750000000000000000","2.36842105263157895355","1.00000000000000000000","0.88888888888888888889","0.00000000000000000000",1549,"Mark Hall",72,190,0,"Orthodox","1961-01-26","3","1","0","1.72248803827751196172","0.60000000000000000000","2.00956937799043062201","0.30000000000000000000","0.00000000000000000000",NULL,"0.25000000000000000000","0.00000000000000000000"
91,"UFC 10: The Tournament","1996-07-12","Open Weight Bout",False,"Brian Johnston","KO/TKO",1199,"Scott Fiedler",76,235,0,"Orthodox","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1890,"Brian Johnston",75,230,0,"Orthodox","1968-07-28","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92,"UFC 10: The Tournament","1996-07-12","Open Weight Bout",False,"Mark Coleman","KO/TKO",733,"Mark Coleman",73,205,75,"Orthodox","1964-12-20","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1722,"Moti Horenstein",76,230,0,"Orthodox","1964-03-23","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93,"UFC 10: The Tournament","1996-07-12","Open Weight Bout",False,"Gary Goodridge","KO/TKO",576,"John Campetella",69,235,0,"Orthodox","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1438,"Gary Goodridge",75,249,0,"Orthodox","1966-01-17","2","2","0","0.70116861435726210351","0.58333333333333333333","1.05175292153589315526","0.63793103448275862069","2.25375626043405676125","0.60000000000000000000","0.40000000000000000000","0.75125208681135225375"
94,"UFC 10: The Tournament","1996-07-12","Open Weight Bout",False,"Don Frye","KO/TKO",1286,"Don Frye",73,219,0,"Orthodox","1965-11-23","5","0","0","4.04055032585083273576","0.76859504132231404959","0.30412744388124547473","0.61111111111111111111","1.95510499637943519465","1.00000000000000000000","0.88888888888888888889","0.00000000000000000000",1890,"Brian Johnston",75,230,0,"Orthodox","1968-07-28","1","0","0","0.82758620689655171272","0.40000000000000000000","1.2413793103448276","0.25000000000000000000","6.20689655172413784540","0.50000000000000000000",NULL,"6.20689655172413784540"
95,"UFC 10: The Tournament","1996-07-12","Open Weight Bout",False,"Mark Coleman","Submission",733,"Mark Coleman",73,205,75,"Orthodox","1964-12-20","1","0","0","9.2024539877300612","0.83333333333333333333","0.00000000000000000000","1.00000000000000000000","5.52147239263803674205","0.50000000000000000000",NULL,"0.00000000000000000000",1438,"Gary Goodridge",75,249,0,"Orthodox","1966-01-17","3","2","0","0.88646967340590979644","0.63333333333333333333","1.21306376360808708987","0.60000000000000000000","2.09953343701399688625","0.60000000000000000000","0.50000000000000000000","0.69984447900466562880"
96,"UFC 10: The Tournament","1996-07-12","UFC 10 Tournament Title Bout",True,"Mark Coleman","KO/TKO",733,"Mark Coleman",73,205,75,"Orthodox","1964-12-20","2","0","0","5.9691252144082333","0.74358974358974358974","0.30874785591766723736","0.62500000000000000000","4.63121783876500856040","0.75000000000000000000",NULL,"0.00000000000000000000",1286,"Don Frye",73,219,0,"Orthodox","1965-11-23","6","0","0","3.76357056694813027744","0.75912408759124087591","0.65138721351025331725","0.55000000000000000000","2.17129071170084439090","1.00000000000000000000","0.88888888888888888889","0.00000000000000000000"
97,"UFC 11: The Proving Ground","1996-09-20","Open Weight Bout",False,"Scott Ferrozzo","Submission",1195,"Scott Ferrozzo",71,323,0,"Orthodox","1965-04-26","0","1","0","0.99447513812154696133","0.75000000000000000000","0.77348066298342541436","0.22222222222222222222","3.31491712707182320440","0.50000000000000000000",NULL,"1.65745856353591160220",1298,"Sam Fulton",0,0,0,"NaN","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,"UFC 11: The Proving Ground","1996-09-20","Open Weight Bout",False,"Roberto Traven","KO/TKO",346,"Dave Berry",0,0,0,"NaN","1900-01-01","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4055,"Roberto Traven",75,227,0,"Orthodox","1968-09-16","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
