fight_id,fighter_id,round,kd,sub_att,reversals,ctr_time,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
6274,2402,1,0,0,0,00:00:09,15,35,45,65,1,1,12,31,3,4,0,0,13,33,2,2,0,0
6274,2402,2,1,0,0,00:00:06,16,28,19,33,0,0,14,26,2,2,0,0,8,19,0,0,8,9
6274,1482,1,1,0,0,00:01:53,26,41,32,48,1,5,11,23,6,8,9,10,17,32,6,6,3,3
6274,1482,2,0,0,0,00:00:33,10,27,12,29,0,1,7,20,2,3,1,4,8,23,2,4,0,0
6275,4069,1,1,0,0,00:00:11,22,31,27,37,0,1,21,29,1,1,0,1,4,10,0,0,18,21
6275,1366,1,0,0,0,00:00:49,1,6,4,11,0,0,0,5,1,1,0,0,1,5,0,1,0,0
6276,847,1,0,0,0,00:02:04,17,50,44,83,0,1,7,34,9,13,1,3,14,43,3,5,0,2
6276,847,2,1,0,0,00:00:21,35,72,36,75,0,0,10,36,22,30,3,6,25,57,6,9,4,6
6276,847,3,1,0,0,00:02:01,35,72,36,75,0,0,10,36,22,30,3,6,25,57,6,9,4,6
6276,399,1,0,0,0,00:00:29,12,26,17,33,0,2,2,12,6,10,4,4,9,21,3,5,0,0
6276,399,2,0,0,0,00:00:00,12,41,15,45,0,1,8,36,3,3,1,2,11,40,1,1,0,0
6276,399,3,0,0,0,00:00:00,12,41,15,45,0,1,8,36,3,3,1,2,11,40,1,1,0,0
6277,842,1,1,0,0,00:02:08,47,73,53,79,3,4,42,67,4,5,1,1,5,13,9,12,33,48
6277,842,2,0,0,0,00:03:24,11,19,24,38,2,3,11,19,0,0,0,0,2,6,2,3,7,10
6277,842,3,0,0,0,00:03:16,6,9,15,21,3,5,6,9,0,0,0,0,0,2,0,1,6,6
6277,709,1,0,0,0,00:00:53,11,19,18,29,1,2,4,9,0,1,7,9,8,14,3,5,0,0
6277,709,2,0,0,0,00:00:01,3,13,23,39,0,0,0,9,2,3,1,1,3,12,0,1,0,0
6277,709,3,0,0,0,00:01:04,9,20,43,62,0,4,6,14,1,3,2,3,1,6,5,7,3,7
6278,3755,1,2,1,0,00:01:38,17,28,18,29,0,0,11,21,3,4,3,3,11,20,0,0,6,8
6278,3817,1,0,0,0,00:00:30,8,20,8,20,0,1,5,17,3,3,0,0,6,18,1,1,1,1
6279,3049,1,0,0,0,00:02:22,10,29,28,48,4,7,7,22,3,4,0,3,10,29,0,0,0,0
6279,3049,2,0,1,0,00:03:11,2,6,27,35,2,4,2,6,0,0,0,0,1,4,1,2,0,0
6279,2696,1,0,0,1,00:00:08,11,21,21,31,0,0,8,18,0,0,3,3,8,15,3,6,0,0
6279,2696,2,0,0,1,00:00:11,1,4,6,11,0,0,1,4,0,0,0,0,0,3,1,1,0,0
6280,3618,1,1,0,0,00:00:01,3,5,3,5,0,0,2,4,1,1,0,0,2,4,0,0,1,1
6280,3516,1,0,0,0,00:00:00,1,3,1,3,0,0,1,3,0,0,0,0,1,3,0,0,0,0
6281,493,1,0,1,0,00:00:21,10,24,16,32,0,0,6,19,2,3,2,2,9,23,1,1,0,0
6281,493,2,0,0,0,00:00:05,1,4,5,10,0,1,0,2,0,1,1,1,1,4,0,0,0,0
6281,493,3,0,0,0,00:01:29,17,25,38,48,0,0,16,24,1,1,0,0,3,10,3,4,11,11
6281,2489,1,0,0,0,00:02:01,11,28,43,65,2,8,10,26,0,0,1,2,7,21,2,3,2,4
6281,2489,2,0,0,0,00:04:40,1,3,34,60,1,1,1,3,0,0,0,0,0,1,1,2,0,0
6281,2489,3,0,0,2,00:02:40,2,9,7,17,1,6,1,8,1,1,0,0,1,4,0,0,1,5
6282,2551,1,0,0,0,00:00:00,6,11,6,11,0,0,2,6,0,1,4,4,6,11,0,0,0,0
6282,4087,1,0,1,0,00:02:24,25,47,40,68,1,1,16,36,8,9,1,2,16,31,3,3,6,13
6283,2656,1,0,0,0,00:01:17,6,24,19,38,0,1,3,20,1,1,2,3,5,23,1,1,0,0
6283,2656,2,0,0,0,00:01:30,4,12,14,28,0,2,4,12,0,0,0,0,3,11,1,1,0,0
6283,2656,3,0,0,0,00:00:15,8,56,10,58,0,1,6,53,1,2,1,1,8,56,0,0,0,0
6283,3539,1,0,0,0,00:02:50,18,30,35,50,2,2,10,21,7,8,1,1,9,20,8,9,1,1
6283,3539,2,0,0,0,00:02:49,9,17,34,43,2,2,6,12,0,2,3,3,7,13,0,0,2,4
6283,3539,3,1,0,0,00:02:24,28,48,49,71,1,1,22,42,1,1,5,5,24,39,0,0,4,9
6284,8,1,0,0,0,00:00:00,19,47,19,47,0,0,9,32,6,11,4,4,18,46,1,1,0,0
6284,8,2,0,0,0,00:00:00,4,16,4,16,0,0,4,16,0,0,0,0,4,16,0,0,0,0
6284,876,1,1,0,0,00:00:37,28,65,28,65,0,0,25,62,1,1,2,2,12,39,2,5,14,21
6284,876,2,1,0,0,00:00:11,10,28,10,28,0,0,9,26,1,2,0,0,6,19,0,0,4,9
6285,1719,1,0,0,0,00:00:36,26,63,30,67,0,1,6,38,10,12,10,13,23,60,3,3,0,0
6285,1719,2,0,0,0,00:02:57,29,56,59,86,1,4,13,38,14,16,2,2,16,42,11,12,2,2
6285,1719,3,0,0,0,00:03:31,18,34,88,108,2,2,7,21,3,4,8,9,16,32,0,0,2,2
6285,1571,1,0,0,0,00:00:00,7,21,7,21,0,0,6,20,1,1,0,0,6,20,1,1,0,0
6285,1571,2,0,0,0,00:00:03,11,27,19,35,0,1,7,22,4,5,0,0,8,22,3,5,0,0
6285,1571,3,0,0,0,00:00:00,9,21,9,21,0,0,4,14,4,5,1,2,9,21,0,0,0,0
6286,2688,1,1,0,0,00:00:10,29,44,34,49,0,0,23,36,0,0,6,8,21,35,1,2,7,7
6286,2688,2,0,0,0,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6286,1052,1,0,0,0,00:02:21,31,59,104,141,2,2,30,56,1,2,0,1,11,31,0,0,20,28
6286,1052,2,0,0,0,00:03:39,38,50,142,166,2,2,33,45,5,5,0,0,1,4,0,0,37,46
6287,144,1,0,0,0,00:00:00,48,86,48,86,0,0,34,70,2,3,12,13,41,72,7,14,0,0
6287,561,1,0,0,0,00:00:00,27,75,27,75,0,0,10,52,13,18,4,5,27,75,0,0,0,0
6288,383,1,0,0,0,00:01:54,19,42,27,56,1,2,10,30,5,7,4,5,11,32,0,0,8,10
6288,383,2,0,0,0,00:01:20,8,37,43,73,1,3,5,32,1,1,2,4,8,37,0,0,0,0
6288,383,3,0,0,0,00:03:05,5,17,43,61,1,1,3,14,0,0,2,3,5,17,0,0,0,0
6288,3431,1,0,0,0,00:00:00,6,28,13,35,0,0,5,25,1,2,0,1,6,27,0,1,0,0
6288,3431,2,0,0,0,00:00:00,10,31,23,46,0,0,10,31,0,0,0,0,8,29,2,2,0,0
6288,3431,3,0,0,0,00:00:00,2,9,10,18,0,0,2,9,0,0,0,0,2,9,0,0,0,0
6289,955,1,0,0,0,00:00:00,71,176,71,176,0,1,54,155,17,21,0,0,70,174,1,2,0,0
6289,955,2,0,0,0,00:00:00,73,145,73,145,0,0,58,126,15,19,0,0,68,139,5,6,0,0
6289,955,3,0,0,0,00:00:00,6,18,6,18,0,0,2,13,4,5,0,0,6,18,0,0,0,0
6289,2168,1,0,0,0,00:00:00,57,107,57,107,0,0,35,84,15,16,7,7,43,90,14,17,0,0
6289,2168,2,0,0,0,00:00:04,64,98,64,98,0,0,47,80,15,16,2,2,47,77,17,21,0,0
6289,2168,3,0,0,0,00:00:10,10,16,10,16,0,0,6,12,3,3,1,1,9,15,0,0,1,1
6290,3653,1,0,0,0,00:00:22,20,39,24,43,1,1,9,24,5,7,6,8,19,38,1,1,0,0
6290,3653,2,0,0,0,00:02:13,10,17,30,37,1,2,6,13,3,3,1,1,8,14,0,0,2,3
6290,3653,3,0,0,0,00:00:17,21,48,25,52,0,0,9,33,6,8,6,7,20,47,1,1,0,0
6290,3653,4,0,0,0,00:01:12,47,66,53,72,1,1,38,56,5,6,4,4,25,38,4,6,18,22
6290,2757,1,0,0,0,00:00:00,3,24,3,24,0,0,2,21,0,2,1,1,3,24,0,0,0,0
6290,2757,2,0,0,0,00:00:41,1,18,8,26,0,0,1,15,0,3,0,0,1,18,0,0,0,0
6290,2757,3,0,0,0,00:00:00,5,30,6,31,0,0,0,23,2,4,3,3,5,30,0,0,0,0
6290,2757,4,0,0,0,00:00:00,2,19,2,19,0,0,1,14,1,4,0,1,2,19,0,0,0,0
6291,4204,1,0,0,0,00:00:00,30,52,30,52,0,0,14,32,5,7,11,13,30,50,0,2,0,0
6291,4204,2,0,0,0,00:00:03,38,61,38,61,0,0,19,38,5,8,14,15,38,61,0,0,0,0
6291,4204,3,0,0,1,00:01:13,61,99,65,109,0,0,46,81,3,3,12,15,30,42,0,0,31,57
6291,4204,4,0,0,1,00:02:33,35,58,46,72,0,0,28,50,1,2,6,6,13,22,0,0,22,36
6291,4204,5,0,0,0,00:00:02,50,83,50,83,0,0,39,69,6,6,5,8,47,79,3,4,0,0
6291,2950,1,0,0,0,00:00:00,16,51,16,51,0,0,9,39,3,5,4,7,15,49,1,2,0,0
6291,2950,2,0,0,0,00:00:00,23,58,23,58,0,0,14,47,5,5,4,6,22,57,1,1,0,0
6291,2950,3,0,2,1,00:00:41,17,40,22,46,1,1,12,32,5,8,0,0,15,38,2,2,0,0
6291,2950,4,0,1,0,00:00:13,6,15,14,25,1,2,5,13,1,1,0,1,6,15,0,0,0,0
6291,2950,5,0,0,0,00:00:00,26,70,26,70,0,2,19,62,6,7,1,1,24,66,2,4,0,0
6292,3087,1,0,0,0,00:00:00,12,31,12,31,0,0,5,22,6,7,1,2,12,31,0,0,0,0
6292,3087,2,0,2,0,00:01:14,11,24,22,35,1,1,6,18,4,5,1,1,6,18,2,2,3,4
6292,1069,1,0,0,0,00:00:00,20,35,20,35,0,0,3,17,5,5,12,13,20,35,0,0,0,0
6292,1069,2,0,0,0,00:01:14,11,24,18,31,1,1,4,16,3,4,4,4,8,20,2,3,1,1
6293,1077,1,0,0,0,00:02:21,14,23,34,51,1,3,8,17,3,3,3,3,6,15,3,3,5,5
6293,1077,2,0,0,0,00:01:07,15,19,28,33,1,1,12,16,0,0,3,3,8,10,0,0,7,9
6293,4407,1,0,2,0,00:00:10,9,25,10,26,0,0,3,18,4,5,2,2,9,25,0,0,0,0
6293,4407,2,0,0,0,00:00:13,13,25,16,28,0,0,5,13,7,11,1,1,13,25,0,0,0,0
6294,3714,1,1,0,0,00:00:20,10,15,12,17,0,0,6,9,2,4,2,2,6,11,1,1,3,3
6294,3151,1,0,0,0,00:00:00,5,6,5,6,0,0,0,0,2,3,3,3,4,5,1,1,0,0
6295,3759,1,0,0,0,00:00:00,22,49,25,52,0,0,18,45,1,1,3,3,20,46,2,3,0,0
6295,3759,2,0,0,0,00:00:00,7,15,7,15,0,0,6,12,1,3,0,0,6,13,1,2,0,0
6295,2736,1,0,0,0,00:00:24,21,46,23,49,1,2,8,28,7,12,6,6,20,44,1,2,0,0
6295,2736,2,1,0,0,00:00:23,34,62,35,63,0,0,14,37,15,20,5,5,14,31,14,20,6,11
6296,770,1,0,0,0,00:00:00,18,43,24,49,0,0,4,25,13,17,1,1,14,38,4,5,0,0
6296,770,2,0,0,0,00:00:00,18,44,32,59,0,0,4,27,12,15,2,2,17,43,1,1,0,0
6296,770,3,0,0,0,00:00:00,26,60,29,63,0,2,10,39,13,18,3,3,26,59,0,1,0,0
6296,3409,1,0,0,0,00:00:32,30,51,37,58,0,1,12,31,13,13,5,7,24,45,6,6,0,0
6296,3409,2,0,0,0,00:01:40,48,71,56,79,0,0,30,53,12,12,6,6,36,56,12,15,0,0
6296,3409,3,0,0,0,00:00:38,47,77,52,82,0,1,28,58,10,10,9,9,42,71,4,5,1,1
6297,3654,1,0,0,0,00:00:49,29,41,38,51,0,1,23,35,6,6,0,0,15,25,6,6,8,10
6297,3654,2,0,0,0,00:00:23,11,22,20,34,0,0,9,20,2,2,0,0,9,20,2,2,0,0
6297,2899,1,0,0,0,00:02:19,9,33,26,52,2,5,5,27,3,5,1,1,5,27,2,2,2,4
6297,2899,2,0,0,0,00:03:20,43,77,102,157,1,3,41,74,1,2,1,1,8,28,0,1,35,48
6298,3779,1,0,0,0,00:03:58,10,10,35,35,1,1,10,10,0,0,0,0,1,1,0,0,9,9
6298,3779,2,0,0,0,00:02:05,3,3,7,8,3,5,2,2,0,0,1,1,2,2,1,1,0,0
6298,3779,3,0,0,0,00:00:00,25,56,28,59,0,1,19,50,5,5,1,1,22,53,3,3,0,0
6298,1442,1,0,0,0,00:00:45,1,1,6,6,0,0,0,0,1,1,0,0,1,1,0,0,0,0
6298,1442,2,0,0,1,00:02:38,16,16,40,44,0,0,15,15,1,1,0,0,2,2,11,11,3,3
6298,1442,3,0,0,0,00:00:44,34,69,37,72,1,2,17,45,10,16,7,8,30,65,4,4,0,0
6299,1650,1,1,0,0,00:00:01,20,35,20,35,0,2,15,29,4,4,1,2,14,26,6,9,0,0
6299,454,1,0,0,0,00:00:00,6,15,6,15,0,0,4,13,0,0,2,2,5,14,1,1,0,0
6300,702,1,0,0,0,00:01:09,13,27,21,35,0,5,6,20,2,2,5,5,11,25,2,2,0,0
6300,702,2,0,0,0,00:00:51,14,38,18,42,0,2,4,24,5,8,5,6,10,33,4,5,0,0
6300,702,3,0,0,0,00:02:06,14,26,16,29,5,10,3,15,3,3,8,8,7,18,0,1,7,7
6300,1922,1,0,0,0,00:00:06,8,21,12,26,0,1,2,14,0,1,6,6,8,20,0,1,0,0
6300,1922,2,0,0,0,00:00:02,17,32,19,34,0,0,9,24,4,4,4,4,16,31,1,1,0,0
6300,1922,3,0,0,0,00:00:36,16,42,25,55,1,2,12,38,2,2,2,2,13,38,3,4,0,0
6301,2927,1,0,0,0,00:00:00,7,17,15,26,0,1,3,13,1,1,3,3,5,15,2,2,0,0
6301,2927,2,0,0,0,00:02:43,19,35,29,45,1,1,9,25,4,4,6,6,12,24,0,0,7,11
6301,2927,3,0,0,0,00:00:31,39,60,39,60,0,0,19,34,12,18,8,8,39,60,0,0,0,0
6301,3184,1,0,0,0,00:03:48,16,22,34,42,0,1,9,14,0,1,7,7,8,13,1,1,7,8
6301,3184,2,0,0,0,00:00:00,14,26,21,34,0,0,6,16,1,2,7,8,11,22,0,0,3,4
6301,3184,3,0,0,0,00:01:02,34,68,53,91,1,2,22,53,6,8,6,7,26,58,1,1,7,9
6302,1696,1,0,0,0,00:01:04,3,7,24,28,0,0,2,6,0,0,1,1,2,6,1,1,0,0
6302,875,1,0,3,0,00:02:10,9,13,19,25,1,5,5,9,3,3,1,1,2,4,4,4,3,5
6303,3534,1,0,0,0,00:00:00,3,13,3,13,0,0,0,6,1,4,2,3,3,13,0,0,0,0
6303,3534,2,0,0,0,00:00:00,11,22,11,22,0,1,2,5,6,8,3,9,9,20,2,2,0,0
6303,3534,3,0,0,0,00:00:00,11,25,11,25,0,0,2,10,1,4,8,11,11,25,0,0,0,0
6303,3534,4,0,0,0,00:00:00,9,22,9,22,0,0,2,9,4,6,3,7,9,22,0,0,0,0
6303,3534,5,0,0,0,00:00:00,10,23,10,23,0,0,3,10,4,6,3,7,10,23,0,0,0,0
6303,4221,1,0,0,0,00:00:00,9,15,9,15,0,0,0,2,1,3,8,10,9,15,0,0,0,0
6303,4221,2,0,0,0,00:00:00,10,20,10,20,0,0,2,6,2,3,6,11,8,17,2,3,0,0
6303,4221,3,0,0,0,00:00:00,10,25,10,25,0,0,2,10,2,6,6,9,10,25,0,0,0,0
6303,4221,4,0,0,0,00:00:00,11,41,11,41,0,0,1,22,2,3,8,16,11,41,0,0,0,0
6303,4221,5,0,0,0,00:00:00,8,29,8,29,0,0,2,15,2,5,4,9,8,29,0,0,0,0
6304,1340,1,0,0,0,00:04:24,14,24,43,55,2,4,12,22,1,1,1,1,3,6,1,1,10,17
6304,1340,2,0,0,0,00:01:31,20,25,27,32,1,1,18,23,1,1,1,1,3,5,0,0,17,20
6304,2946,1,2,0,0,00:00:08,5,17,9,23,0,0,5,16,0,1,0,0,3,11,2,2,0,4
6304,2946,2,0,0,0,00:00:00,2,6,6,11,0,0,2,6,0,0,0,0,1,5,0,0,1,1
6305,1401,1,0,1,0,00:03:27,11,13,18,20,5,6,8,10,2,2,1,1,8,10,3,3,0,0
6305,1419,1,0,0,0,00:00:00,3,13,3,13,0,0,3,13,0,0,0,0,3,13,0,0,0,0
6306,3408,1,0,0,0,00:00:00,22,61,30,70,0,0,8,46,4,5,10,10,18,55,4,6,0,0
6306,3408,2,0,0,0,00:00:06,8,22,27,46,1,1,5,16,0,3,3,3,7,20,1,2,0,0
6306,3408,3,0,0,1,00:01:12,4,4,59,65,1,2,4,4,0,0,0,0,1,1,0,0,3,3
6306,1820,1,0,0,0,00:02:41,19,47,24,53,1,3,15,42,3,4,1,1,9,37,3,3,7,7
6306,1820,2,0,1,1,00:04:05,19,37,26,45,4,8,15,32,3,4,1,1,10,20,0,0,9,17
6306,1820,3,0,1,2,00:03:38,3,3,3,3,1,1,3,3,0,0,0,0,1,1,0,0,2,2
6307,3394,1,0,0,0,00:02:05,9,20,10,21,4,5,6,13,1,5,2,2,9,20,0,0,0,0
6307,3394,2,0,0,0,00:04:26,47,58,68,82,1,2,42,53,5,5,0,0,2,2,0,0,45,56
6307,4137,1,0,0,0,00:00:00,13,21,16,26,0,0,4,10,2,3,7,8,10,17,3,4,0,0
6307,4137,2,0,0,0,00:00:00,0,2,3,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0
6308,1534,1,0,0,0,00:01:18,17,27,19,29,0,2,3,10,5,5,9,12,15,23,2,4,0,0
6308,1534,2,0,0,0,00:00:04,39,68,41,70,0,0,25,54,4,4,10,10,39,67,0,0,0,1
6308,1534,3,0,0,0,00:00:08,40,49,55,66,0,1,29,37,5,6,6,6,39,48,0,0,1,1
6308,727,1,0,0,0,00:01:06,11,42,21,52,0,2,4,30,6,11,1,1,11,42,0,0,0,0
6308,727,2,0,0,0,00:00:37,20,69,20,69,0,2,11,51,7,14,2,4,20,69,0,0,0,0
6308,727,3,0,0,0,00:02:16,10,36,29,57,1,3,8,30,2,6,0,0,10,36,0,0,0,0
6309,2497,1,0,0,0,00:00:07,28,75,28,75,0,0,15,54,8,12,5,9,27,74,1,1,0,0
6309,2497,2,0,0,0,00:00:23,28,69,28,69,0,0,17,49,4,7,7,13,28,69,0,0,0,0
6309,2497,3,0,0,0,00:00:05,6,15,7,17,0,0,3,10,1,3,2,2,6,15,0,0,0,0
6309,25,1,0,0,0,00:00:00,53,86,56,89,0,0,28,58,18,21,7,7,51,84,2,2,0,0
6309,25,2,0,0,0,00:00:00,29,57,30,58,0,0,14,34,9,16,6,7,29,57,0,0,0,0
6309,25,3,1,1,0,00:00:05,11,21,13,23,0,0,6,15,5,6,0,0,11,21,0,0,0,0
6310,1090,1,0,0,0,00:01:34,24,62,26,64,1,4,10,42,4,7,10,13,20,58,3,3,1,1
6310,1090,2,0,0,0,00:00:18,29,101,31,105,0,5,19,82,3,10,7,9,26,98,3,3,0,0
6310,1090,3,0,0,0,00:00:36,17,52,48,86,0,1,10,36,4,11,3,5,16,51,1,1,0,0
6310,2840,1,0,0,0,00:00:00,19,29,23,33,0,0,9,16,9,12,1,1,19,29,0,0,0,0
6310,2840,2,0,0,0,00:00:00,31,56,31,56,0,0,12,31,16,20,3,5,31,56,0,0,0,0
6310,2840,3,0,0,0,00:02:08,14,24,74,87,1,1,7,16,6,6,1,2,14,22,0,1,0,1
6311,485,1,0,0,0,00:00:01,28,60,28,60,0,0,17,47,6,7,5,6,27,58,1,2,0,0
6311,485,2,0,0,0,00:00:00,37,88,37,88,0,0,25,73,9,12,3,3,37,87,0,1,0,0
6311,485,3,0,0,0,00:00:05,50,87,52,89,0,1,39,76,10,10,1,1,45,82,4,4,1,1
6311,1437,1,0,0,0,00:00:18,25,51,26,52,0,0,4,20,7,12,14,19,25,51,0,0,0,0
6311,1437,2,0,0,0,00:00:00,30,47,30,47,0,0,7,21,9,11,14,15,30,47,0,0,0,0
6311,1437,3,0,0,0,00:00:26,26,58,31,63,0,0,8,35,11,13,7,10,23,53,3,3,0,2
6312,935,1,0,0,0,00:01:18,5,17,7,19,0,0,4,13,1,2,0,2,5,17,0,0,0,0
6312,935,2,0,1,1,00:04:21,10,22,33,48,0,1,10,21,0,1,0,0,1,9,0,0,9,13
6312,935,3,0,0,0,00:00:22,8,35,8,35,0,2,7,31,0,3,1,1,8,34,0,1,0,0
6312,935,4,0,0,0,00:00:39,15,54,21,61,1,2,12,50,1,2,2,2,11,49,1,2,3,3
6312,935,5,0,0,0,00:00:41,11,46,11,46,0,3,8,43,2,2,1,1,11,46,0,0,0,0
6312,3374,1,0,0,0,00:00:04,24,49,24,49,0,0,9,31,10,12,5,6,19,44,5,5,0,0
6312,3374,2,0,1,0,00:00:06,1,6,2,7,0,0,0,4,0,1,1,1,1,6,0,0,0,0
6312,3374,3,0,0,0,00:00:00,45,91,47,94,0,0,28,66,8,15,9,10,37,82,8,9,0,0
6312,3374,4,0,0,0,00:00:00,37,65,37,65,0,0,14,36,13,19,10,10,34,61,3,4,0,0
6312,3374,5,0,0,0,00:00:00,37,68,38,69,0,0,21,49,8,11,8,8,33,64,4,4,0,0
6313,2882,1,0,0,0,00:00:00,31,63,37,69,0,0,17,47,10,12,4,4,27,59,4,4,0,0
6313,2882,2,0,0,0,00:00:00,18,29,46,57,0,0,12,21,4,6,2,2,14,23,4,6,0,0
6313,2882,3,0,0,0,00:00:00,13,27,15,30,0,0,8,20,2,4,3,3,13,27,0,0,0,0
6313,610,1,0,0,0,00:02:21,18,52,34,70,1,1,17,50,0,1,1,1,17,49,1,3,0,0
6313,610,2,0,0,0,00:03:33,9,30,27,55,3,4,8,29,1,1,0,0,7,25,2,5,0,0
6313,610,3,0,1,0,00:01:10,9,26,15,33,1,2,8,24,1,2,0,0,9,26,0,0,0,0
6314,861,1,1,0,0,00:00:05,22,51,22,51,0,0,20,45,1,3,1,3,20,43,0,2,2,6
6314,887,1,0,0,0,00:00:00,7,27,7,27,0,0,4,22,1,3,2,2,7,27,0,0,0,0
6315,1401,1,0,0,0,00:04:01,7,10,23,26,1,5,5,8,2,2,0,0,1,3,2,3,4,4
6315,1401,2,0,0,0,00:01:21,10,23,11,24,1,5,7,18,1,2,2,3,10,21,0,2,0,0
6315,1401,3,0,0,0,00:02:15,6,21,11,26,0,5,4,16,1,3,1,2,6,19,0,2,0,0
6315,611,1,0,0,0,00:00:14,6,10,14,19,0,0,2,6,4,4,0,0,2,4,4,6,0,0
6315,611,2,0,0,0,00:00:03,25,51,42,68,0,0,12,33,6,8,7,10,20,45,5,6,0,0
6315,611,3,0,0,0,00:00:35,22,46,30,54,0,0,10,31,8,11,4,4,15,37,7,9,0,0
6316,3349,1,0,0,0,00:00:26,4,22,5,23,0,1,0,14,3,6,1,2,1,19,3,3,0,0
6316,3349,2,0,0,0,00:01:22,7,17,12,22,1,2,4,13,3,4,0,0,4,14,3,3,0,0
6316,3349,3,0,0,0,00:00:50,23,55,25,57,0,0,13,44,10,11,0,0,9,31,14,23,0,1
6316,1099,1,0,0,0,00:01:04,7,18,11,24,1,1,6,15,1,3,0,0,6,17,1,1,0,0
6316,1099,2,0,1,0,00:01:00,13,20,25,33,1,4,10,17,3,3,0,0,9,16,3,3,1,1
6316,1099,3,0,0,0,00:00:53,20,41,31,55,0,2,16,36,4,5,0,0,13,32,7,9,0,0
6317,3503,1,0,0,0,00:03:25,4,7,25,34,1,3,2,5,2,2,0,0,2,5,1,1,1,1
6317,3503,2,0,0,0,00:04:28,7,13,35,46,6,6,6,11,0,1,1,1,3,9,0,0,4,4
6317,3503,3,0,0,0,00:00:00,22,33,26,37,0,3,18,27,4,6,0,0,21,32,1,1,0,0
6317,3700,1,0,0,0,00:00:00,8,23,28,43,0,1,4,16,3,5,1,2,7,22,1,1,0,0
6317,3700,2,0,0,0,00:00:00,7,16,17,28,0,0,6,15,0,0,1,1,1,6,1,1,5,9
6317,3700,3,0,0,0,00:00:15,55,84,55,84,0,0,37,65,18,19,0,0,47,74,8,10,0,0
6318,2142,1,0,0,0,00:00:42,20,41,24,45,0,0,5,20,10,15,5,6,14,32,6,9,0,0
6318,2142,2,0,1,0,00:02:32,37,61,61,86,0,1,30,49,5,10,2,2,17,33,20,28,0,0
6318,2142,3,0,1,0,00:00:32,14,28,18,32,1,1,6,16,3,5,5,7,14,28,0,0,0,0
6318,2049,1,0,0,0,00:00:10,19,37,19,37,0,0,6,20,11,14,2,3,18,36,1,1,0,0
6318,2049,2,0,0,0,00:00:22,13,31,15,33,0,1,9,24,3,6,1,1,11,27,2,4,0,0
6318,2049,3,0,0,0,00:00:00,10,17,10,17,0,1,5,11,4,5,1,1,10,17,0,0,0,0
6319,1217,1,0,0,0,00:00:30,29,99,30,102,1,1,13,82,12,13,4,4,28,95,0,2,1,2
6319,1217,2,0,0,0,00:01:16,27,84,36,93,0,2,16,69,11,15,0,0,24,80,3,4,0,0
6319,1217,3,0,0,0,00:02:19,35,84,46,96,1,3,18,67,14,14,3,3,27,70,1,2,7,12
6319,511,1,0,0,0,00:00:03,17,39,20,43,0,0,0,11,8,13,9,15,16,38,0,0,1,1
6319,511,2,0,0,0,00:00:01,18,45,56,83,0,0,7,25,8,13,3,7,14,39,4,6,0,0
6319,511,3,0,0,0,00:00:00,13,27,16,30,0,0,6,19,5,6,2,2,9,23,3,3,1,1
6320,2607,1,0,0,0,00:01:52,27,41,38,53,1,2,20,34,4,4,3,3,16,27,8,10,3,4
6320,2607,2,1,0,0,00:00:03,5,7,5,7,0,0,5,7,0,0,0,0,2,3,0,0,3,4
6320,1433,1,0,0,0,00:01:02,13,34,21,42,1,2,9,27,3,5,1,2,10,30,2,2,1,2
6320,1433,2,0,0,0,00:00:00,1,3,1,3,0,0,1,3,0,0,0,0,1,3,0,0,0,0
6321,180,1,0,0,0,00:00:00,26,51,26,51,0,0,9,32,7,9,10,10,26,51,0,0,0,0
6321,180,2,0,0,0,00:00:00,28,67,28,67,0,0,17,54,3,4,8,9,27,66,1,1,0,0
6321,180,3,0,0,0,00:00:00,29,54,30,55,0,0,23,47,1,2,5,5,28,53,1,1,0,0
6321,1175,1,0,0,0,00:00:00,12,33,12,33,0,0,3,22,6,8,3,3,12,33,0,0,0,0
6321,1175,2,0,0,0,00:00:05,30,74,30,74,0,0,25,67,4,5,1,2,27,71,3,3,0,0
6321,1175,3,0,0,0,00:01:17,31,65,31,65,0,0,25,56,5,8,1,1,15,44,9,11,7,10
6322,2129,1,0,0,0,00:00:00,3,17,3,17,0,0,3,17,0,0,0,0,3,17,0,0,0,0
6322,2129,2,0,0,0,00:00:37,4,21,4,21,0,1,3,18,0,1,1,2,3,20,1,1,0,0
6322,2129,3,0,0,0,00:00:51,9,34,9,34,0,3,5,30,2,2,2,2,6,29,3,5,0,0
6322,2129,4,0,0,1,00:01:49,12,29,31,51,0,0,12,29,0,0,0,0,4,16,0,0,8,13
6322,2129,5,0,0,0,00:04:15,5,9,39,43,0,1,5,9,0,0,0,0,1,3,4,6,0,0
6322,1040,1,0,0,0,00:00:00,10,44,10,44,0,0,10,43,0,1,0,0,10,44,0,0,0,0
6322,1040,2,0,0,0,00:00:00,13,31,17,35,0,0,12,30,0,0,1,1,13,31,0,0,0,0
6322,1040,3,0,0,0,00:00:09,21,47,21,47,0,0,17,43,3,3,1,1,18,44,3,3,0,0
